,median_rent_pct_income,median_rent_pct_income_moe,zip
27143,33.3,2.6,76882
27144,-666666666.0,-222222222.0,76884
27145,-666666666.0,-222222222.0,76885
27146,-666666666.0,-222222222.0,76887
27147,12.7,1.3,76888
27148,32.5,0.7,76890
27149,33.8,7.5,76901
27150,-666666666.0,-222222222.0,76902
27151,36.6,4.5,76903
27152,26.4,2.0,76904
27153,28.4,5.1,76905
27154,-666666666.0,-222222222.0,76908
27155,-666666666.0,-222222222.0,76909
27156,-666666666.0,-222222222.0,76930
27157,15.2,10.1,76932
27158,24.6,16.9,76933
27159,-666666666.0,-222222222.0,76934
27160,-666666666.0,-222222222.0,76935
27161,27.7,27.6,76936
27162,-666666666.0,-222222222.0,76937
27163,-666666666.0,-222222222.0,76939
27164,-666666666.0,-222222222.0,76940
27165,18.0,2.4,76941
27166,11.0,4.5,76943
27167,29.4,5.3,76945
27168,26.4,3.6,76950
27169,45.4,14.3,76951
27170,-666666666.0,-222222222.0,76953
27171,-666666666.0,-222222222.0,76955
27172,-666666666.0,-222222222.0,76957
27173,-666666666.0,-222222222.0,76958
27174,26.3,4.0,77002
27175,28.1,1.5,77003
27176,32.0,3.8,77004
27177,24.9,10.2,77005
27178,25.5,2.3,77006
27179,23.9,1.5,77007
27180,26.6,2.5,77008
27181,24.5,2.6,77009
27182,21.4,26.6,77010
27183,29.4,8.9,77011
27184,30.4,4.2,77012
27185,36.1,4.7,77013
27186,42.5,5.1,77014
27187,32.1,2.4,77015
27188,34.4,7.2,77016
27189,37.7,6.5,77017
27190,33.6,4.8,77018
27191,27.9,2.0,77019
27192,33.7,3.3,77020
27193,41.2,7.1,77021
27194,32.6,4.1,77022
27195,32.3,4.6,77023
27196,26.9,2.5,77024
27197,30.9,3.4,77025
27198,37.4,3.9,77026
27199,24.1,1.2,77027
27200,45.9,11.8,77028
27201,34.7,8.3,77029
27202,32.1,2.6,77030
27203,36.9,6.2,77031
27204,42.7,5.9,77032
27205,51.0,-333333333.0,77033
27206,35.9,3.6,77034
27207,34.9,4.4,77035
27208,30.7,1.3,77036
27209,32.0,10.0,77037
27210,37.6,2.7,77038
27211,34.0,5.1,77039
27212,35.0,4.9,77040
27213,31.1,4.3,77041
27214,32.0,3.0,77042
27215,34.8,4.2,77043
27216,31.3,7.4,77044
27217,30.0,5.1,77045
27218,27.1,4.4,77046
27219,36.8,6.4,77047
27220,41.7,6.7,77048
27221,35.2,5.5,77049
27222,51.0,-333333333.0,77050
27223,43.5,5.5,77051
27224,24.9,5.7,77053
27225,29.4,2.4,77054
27226,33.0,2.8,77055
27227,29.3,2.0,77056
27228,29.6,1.9,77057
27229,27.6,2.3,77058
27230,31.7,4.3,77059
27231,38.1,2.8,77060
27232,33.4,4.6,77061
27233,28.2,4.2,77062
27234,31.2,1.5,77063
27235,32.2,2.7,77064
27236,34.2,3.5,77065
27237,34.4,5.9,77066
27238,37.5,7.8,77067
27239,29.4,5.6,77068
27240,36.0,7.7,77069
27241,31.5,2.9,77070
27242,31.5,4.2,77071
27243,38.2,2.9,77072
27244,32.4,4.3,77073
27245,33.0,2.1,77074
27246,30.9,3.4,77075
27247,41.2,7.2,77076
27248,33.1,1.8,77077
27249,40.4,13.7,77078
27250,29.0,2.6,77079
27251,35.0,5.1,77080
27252,30.6,1.7,77081
27253,33.5,2.4,77082
27254,37.4,2.8,77083
27255,29.7,1.9,77084
27256,26.8,8.8,77085
27257,37.7,5.8,77086
27258,32.2,2.5,77087
27259,39.2,2.6,77088
27260,31.6,2.2,77089
27261,38.9,3.6,77090
27262,47.8,6.8,77091
27263,33.2,2.6,77092
27264,36.1,4.2,77093
27265,23.5,0.9,77094
27266,32.3,5.3,77095
27267,28.9,1.8,77096
27268,25.3,2.5,77098
27269,39.1,3.7,77099
27270,-666666666.0,-222222222.0,77204
27271,33.0,3.6,77301
27272,30.0,3.2,77302
27273,28.7,6.0,77303
27274,31.8,4.7,77304
27275,22.7,3.6,77306
27276,32.0,2.5,77316
27277,30.9,7.4,77318
27278,34.6,5.0,77320
27279,-666666666.0,-222222222.0,77326
27280,29.3,7.3,77327
27281,23.9,3.3,77328
27282,24.1,5.7,77331
27283,-666666666.0,-222222222.0,77334
27284,31.7,42.6,77335
27285,38.3,17.7,77336
27286,34.1,3.0,77338
27287,31.5,5.3,77339
27288,34.3,4.9,77340
27289,-666666666.0,-222222222.0,77341
27290,-666666666.0,-222222222.0,77342
27291,29.6,4.5,77345
27292,30.0,6.8,77346
27293,-666666666.0,-222222222.0,77350
27294,27.3,3.3,77351
27295,28.9,3.0,77354
27296,30.4,7.0,77355
27297,26.2,3.4,77356
27298,25.9,6.4,77357
27299,22.6,14.7,77358
27300,-666666666.0,-222222222.0,77359
27301,46.9,14.7,77360
27302,36.5,7.0,77362
27303,24.9,4.5,77363
27304,32.5,1.3,77364
27305,28.8,2.6,77365
27306,22.3,3.5,77367
27307,-666666666.0,-222222222.0,77368
27308,-666666666.0,-222222222.0,77369
27309,15.0,14.9,77371
27310,31.1,8.2,77372
27311,27.3,1.7,77373
27312,-666666666.0,-222222222.0,77374
27313,36.2,4.8,77375
27314,-666666666.0,-222222222.0,77376
27315,30.9,5.1,77377
27316,28.4,5.7,77378
27317,31.9,3.2,77379
27318,25.6,3.2,77380
27319,31.5,3.5,77381
27320,29.3,10.0,77382
27321,31.3,4.7,77384
27322,28.1,6.2,77385
27323,27.2,4.2,77386
27324,27.8,2.6,77388
27325,35.6,8.0,77389
27326,32.3,3.1,77396
27327,31.2,16.4,77401
27328,23.8,3.0,77406
27329,36.1,3.0,77407
27330,-666666666.0,-222222222.0,77412
27331,29.3,4.7,77414
27332,-666666666.0,-222222222.0,77415
27333,19.5,16.1,77417
27334,26.1,4.0,77418
27335,-666666666.0,-222222222.0,77419
27336,16.6,3.8,77420
27337,33.3,15.3,77422
27338,23.5,1.5,77423
27339,33.2,21.8,77426
27340,-666666666.0,-222222222.0,77428
27341,30.4,2.7,77429
27342,19.2,8.2,77430
27343,-666666666.0,-222222222.0,77431
27344,-666666666.0,-222222222.0,77432
27345,29.8,8.2,77433
27346,17.1,5.6,77434
27347,31.9,20.5,77435
27348,-666666666.0,-222222222.0,77436
27349,37.5,8.0,77437
27350,-666666666.0,-222222222.0,77440
27351,22.1,24.1,77441
27352,35.8,54.3,77442
27353,-666666666.0,-222222222.0,77443
27354,-666666666.0,-222222222.0,77444
27355,27.9,1.4,77445
27356,51.0,-333333333.0,77446
27357,21.7,7.9,77447
27358,-666666666.0,-222222222.0,77448
27359,29.1,2.0,77449
27360,36.9,2.8,77450
27361,39.8,33.4,77451
27362,-666666666.0,-222222222.0,77453
27363,-666666666.0,-222222222.0,77454
27364,14.5,19.2,77455
27365,-666666666.0,-222222222.0,77456
27366,-666666666.0,-222222222.0,77457
27367,-666666666.0,-222222222.0,77458
27368,37.0,3.7,77459
27369,-666666666.0,-222222222.0,77460
27370,17.0,14.6,77461
27371,37.3,1.6,77464
27372,51.0,-333333333.0,77465
27373,-666666666.0,-222222222.0,77466
27374,-666666666.0,-222222222.0,77467
27375,-666666666.0,-222222222.0,77468
27376,29.7,6.0,77469
27377,-666666666.0,-222222222.0,77470
27378,31.9,4.4,77471
27379,-666666666.0,-222222222.0,77473
27380,41.4,6.5,77474
27381,-666666666.0,-222222222.0,77475
27382,-666666666.0,-222222222.0,77476
27383,28.0,2.4,77477
27384,31.6,3.7,77478
27385,30.1,4.6,77479
27386,24.5,11.3,77480
27387,-666666666.0,-222222222.0,77481
27388,51.0,-333333333.0,77482
27389,-666666666.0,-222222222.0,77483
27390,25.3,20.5,77484
27391,23.8,2.1,77485
27392,31.9,13.2,77486
27393,22.8,5.2,77488
27394,40.4,7.7,77489
27395,29.9,7.4,77493
27396,31.6,3.6,77494
27397,32.2,2.7,77498
27398,36.8,3.9,77502
27399,30.0,4.7,77503
27400,33.7,2.5,77504
27401,29.1,3.3,77505
27402,29.8,4.0,77506
27403,25.0,7.6,77507
27404,27.7,6.4,77510
27405,32.6,3.7,77511
27406,23.1,4.3,77514
27407,25.7,7.9,77515
27408,42.9,40.6,77517
27409,49.5,25.5,77518
27410,-666666666.0,-222222222.0,77519
27411,30.9,2.8,77520
27412,28.6,3.3,77521
27413,30.0,5.9,77523
27414,31.8,11.7,77530
27415,28.0,4.9,77531
27416,32.4,12.8,77532
27417,22.4,10.8,77533
27418,27.5,14.5,77534
27419,33.0,9.0,77535
27420,33.4,5.0,77536
27421,-666666666.0,-222222222.0,77538
27422,29.0,1.8,77539
27423,26.7,2.8,77541
27424,29.9,4.4,77545
27425,34.0,5.0,77546
27426,26.7,3.7,77547
27427,32.5,3.0,77550
27428,34.6,5.4,77551
27429,34.3,5.3,77554
27430,-666666666.0,-222222222.0,77555
27431,-666666666.0,-222222222.0,77560
27432,-666666666.0,-222222222.0,77561
27433,32.0,4.2,77562
27434,36.1,6.2,77563
27435,-666666666.0,-222222222.0,77564
27436,39.1,11.2,77565
27437,28.0,4.2,77566
27438,37.3,3.8,77568
27439,38.6,6.7,77571
27440,30.8,2.3,77573
27441,38.2,7.6,77575
27442,41.9,22.1,77577
27443,32.2,12.1,77578
27444,-666666666.0,-222222222.0,77580
27445,29.9,3.1,77581
27446,-666666666.0,-222222222.0,77582
27447,26.2,8.5,77583
27448,30.1,3.1,77584
27449,-666666666.0,-222222222.0,77585
27450,27.5,2.9,77586
27451,35.6,8.6,77587
27452,31.4,4.1,77590
27453,29.8,5.8,77591
27454,-666666666.0,-222222222.0,77597
27455,30.2,2.3,77598
27456,27.8,13.1,77611
27457,22.3,11.0,77612
27458,24.7,54.1,77613
27459,-666666666.0,-222222222.0,77614
27460,-666666666.0,-222222222.0,77615
27461,-666666666.0,-222222222.0,77616
27462,-666666666.0,-222222222.0,77617
27463,27.6,3.1,77619
27464,-666666666.0,-222222222.0,77622
27465,10.0,4.3,77623
27466,11.6,2.4,77624
27467,41.9,38.3,77625
27468,28.7,7.8,77627
27469,-666666666.0,-222222222.0,77629
27470,31.4,7.1,77630
27471,29.1,4.7,77632
27472,36.7,4.8,77640
27473,33.0,2.9,77642
27474,-666666666.0,-222222222.0,77650
27475,24.5,4.4,77651
27476,-666666666.0,-222222222.0,77655
27477,28.9,4.5,77656
27478,26.0,6.5,77657
27479,24.5,22.8,77659
27480,20.7,13.2,77660
27481,-666666666.0,-222222222.0,77661
27482,27.3,7.8,77662
27483,-666666666.0,-222222222.0,77663
27484,51.0,-333333333.0,77664
27485,18.8,5.1,77665
27486,32.0,8.4,77701
27487,51.0,-333333333.0,77702
27488,35.0,8.8,77703
27489,27.9,2.2,77705
27490,31.8,2.7,77706
27491,38.3,7.3,77707
27492,34.9,12.9,77708
27493,31.6,6.1,77713
27494,37.2,3.4,77801
27495,32.1,2.3,77802
27496,35.9,4.6,77803
27497,29.3,3.6,77807
27498,21.9,12.9,77808
27499,13.8,3.3,77830
27500,45.2,8.6,77831
27501,25.1,4.5,77833
27502,51.0,-333333333.0,77835
27503,28.5,7.5,77836
27504,22.4,12.0,77837
27505,44.0,3.4,77840
27506,-666666666.0,-222222222.0,77843
27507,33.6,3.3,77845
27508,-666666666.0,-222222222.0,77852
27509,24.6,11.7,77853
27510,-666666666.0,-222222222.0,77855
27511,18.2,5.8,77856
27512,12.0,8.7,77857
27513,44.6,26.9,77859
27514,23.3,4.8,77861
27515,-666666666.0,-222222222.0,77863
27516,23.9,14.5,77864
27517,23.3,1.5,77865
27518,-666666666.0,-222222222.0,77866
27519,-666666666.0,-222222222.0,77867
27520,25.7,10.2,77868
27521,15.2,8.7,77871
27522,17.7,3.1,77872
27523,51.0,-333333333.0,77873
27524,-666666666.0,-222222222.0,77875
27525,-666666666.0,-222222222.0,77876
27526,9.0,-333333333.0,77878
27527,27.9,1.4,77879
27528,16.6,7.2,77880
27529,-666666666.0,-222222222.0,77882
27530,29.6,2.6,77901
27531,30.9,6.7,77904
27532,22.8,2.4,77905
27533,-666666666.0,-222222222.0,77950
27534,51.0,-333333333.0,77951
27535,22.9,4.0,77954
27536,25.4,3.5,77957
27537,-666666666.0,-222222222.0,77960
27538,-666666666.0,-222222222.0,77961
27539,33.8,13.2,77962
27540,29.4,3.5,77963
27541,22.4,3.9,77964
27542,11.2,4.8,77968
27543,-666666666.0,-222222222.0,77969
27544,51.0,-333333333.0,77970
27545,-666666666.0,-222222222.0,77971
27546,-666666666.0,-222222222.0,77973
27547,51.0,-333333333.0,77974
27548,20.8,11.3,77975
27549,-666666666.0,-222222222.0,77976
27550,-666666666.0,-222222222.0,77977
27551,12.5,18.7,77978
27552,31.0,10.5,77979
27553,-666666666.0,-222222222.0,77982
27554,45.0,2.2,77983
27555,28.5,11.8,77984
27556,-666666666.0,-222222222.0,77986
27557,-666666666.0,-222222222.0,77987
27558,-666666666.0,-222222222.0,77988
27559,23.4,28.7,77990
27560,-666666666.0,-222222222.0,77991
27561,-666666666.0,-222222222.0,77993
27562,36.9,3.4,77994
27563,27.9,8.2,77995
27564,-666666666.0,-222222222.0,78001
27565,24.5,16.0,78002
27566,22.1,8.7,78003
27567,-666666666.0,-222222222.0,78004
27568,-666666666.0,-222222222.0,78005
27569,37.4,6.9,78006
27570,-666666666.0,-222222222.0,78007
27571,-666666666.0,-222222222.0,78008
27572,25.5,5.8,78009
27573,9.0,-333333333.0,78010
27574,-666666666.0,-222222222.0,78011
27575,-666666666.0,-222222222.0,78012
27576,29.2,17.7,78013
27577,20.1,28.0,78014
27578,26.2,18.0,78015
27579,38.5,8.9,78016
27580,19.2,11.8,78017
27581,38.4,34.3,78019
27582,-666666666.0,-222222222.0,78021
27583,30.9,9.1,78022
27584,33.6,3.7,78023
27585,23.5,6.6,78024
27586,29.8,12.0,78025
27587,27.5,14.1,78026
27588,-666666666.0,-222222222.0,78027
27589,28.2,2.6,78028
27590,-666666666.0,-222222222.0,78029
27591,51.0,-333333333.0,78039
27592,33.7,2.9,78040
27593,30.3,1.9,78041
27594,34.0,4.2,78043
27595,-666666666.0,-222222222.0,78044
27596,31.4,1.7,78045
27597,38.4,8.6,78046
27598,-666666666.0,-222222222.0,78050
27599,27.8,8.3,78052
27600,14.0,7.1,78055
27601,-666666666.0,-222222222.0,78056
27602,-666666666.0,-222222222.0,78057
27603,-666666666.0,-222222222.0,78058
27604,18.9,5.3,78059
27605,23.6,9.8,78061
27606,-666666666.0,-222222222.0,78062
27607,37.1,3.9,78063
27608,26.6,3.5,78064
27609,32.3,7.4,78065
27610,-666666666.0,-222222222.0,78066
27611,-666666666.0,-222222222.0,78067
27612,19.4,7.4,78069
27613,29.1,4.1,78070
27614,20.7,4.4,78071
27615,-666666666.0,-222222222.0,78072
27616,23.5,10.7,78073
27617,-666666666.0,-222222222.0,78074
27618,-666666666.0,-222222222.0,78075
27619,27.9,4.0,78076
27620,34.1,14.9,78101
27621,38.6,21.9,78102
27622,-666666666.0,-222222222.0,78104
27623,-666666666.0,-222222222.0,78107
27624,28.1,5.2,78108
27625,37.4,5.0,78109
27626,-666666666.0,-222222222.0,78111
27627,51.0,-333333333.0,78112
27628,21.2,9.4,78113
27629,27.4,5.0,78114
27630,-666666666.0,-222222222.0,78116
27631,-666666666.0,-222222222.0,78117
27632,31.5,13.1,78118
27633,22.4,17.9,78119
27634,25.4,6.4,78121
27635,-666666666.0,-222222222.0,78122
27636,51.0,-333333333.0,78123
27637,41.6,11.5,78124
27638,-666666666.0,-222222222.0,78125
27639,30.6,1.9,78130
27640,29.4,3.0,78132
27641,37.2,6.3,78133
27642,24.8,7.3,78140
27643,11.9,1.8,78141
27644,-666666666.0,-222222222.0,78142
27645,-666666666.0,-222222222.0,78143
27646,-666666666.0,-222222222.0,78144
27647,-666666666.0,-222222222.0,78145
27648,-666666666.0,-222222222.0,78146
27649,24.8,4.9,78147
27650,27.9,1.5,78148
27651,-666666666.0,-222222222.0,78150
27652,19.0,28.3,78151
27653,18.1,1.7,78152
27654,27.9,1.7,78154
27655,29.9,6.5,78155
27656,35.6,31.1,78159
27657,24.2,6.0,78160
27658,-666666666.0,-222222222.0,78161
27659,-666666666.0,-222222222.0,78162
27660,24.2,11.5,78163
27661,20.0,14.1,78164
27662,34.8,3.0,78201
27663,34.1,7.0,78202
27664,51.0,-333333333.0,78203
27665,28.4,4.5,78204
27666,33.8,6.1,78205
27667,36.9,3.2,78207
27668,45.9,19.7,78208
27669,29.4,2.3,78209
27670,40.3,5.2,78210
27671,25.3,3.7,78211
27672,29.1,3.2,78212
27673,35.4,3.2,78213
27674,31.6,3.8,78214
27675,24.9,3.0,78215
27676,32.9,1.5,78216
27677,33.2,6.6,78217
27678,35.5,4.4,78218
27679,37.1,6.8,78219
27680,32.3,5.3,78220
27681,35.8,3.7,78221
27682,29.0,8.4,78222
27683,37.7,4.8,78223
27684,34.7,4.7,78224
27685,29.3,5.8,78225
27686,37.9,7.1,78226
27687,35.8,3.1,78227
27688,38.1,6.4,78228
27689,33.3,2.4,78229
27690,32.0,3.3,78230
27691,31.8,4.5,78231
27692,28.6,2.1,78232
27693,27.6,2.8,78233
27694,26.9,3.9,78234
27695,28.5,9.9,78235
27696,33.3,4.7,78236
27697,35.5,3.8,78237
27698,30.9,4.3,78238
27699,32.0,5.3,78239
27700,31.5,1.6,78240
27701,37.2,4.5,78242
27702,-666666666.0,-222222222.0,78243
27703,32.7,3.9,78244
27704,29.8,5.2,78245
27705,31.3,2.6,78247
27706,26.7,4.0,78248
27707,29.7,1.5,78249
27708,30.9,2.4,78250
27709,30.6,2.6,78251
27710,27.9,9.2,78252
27711,40.3,6.8,78253
27712,24.6,3.7,78254
27713,25.3,11.4,78255
27714,31.6,3.8,78256
27715,27.3,2.8,78257
27716,28.2,2.8,78258
27717,27.8,3.4,78259
27718,27.6,1.9,78260
27719,27.5,7.7,78261
27720,51.0,-333333333.0,78263
27721,25.6,3.3,78264
27722,32.9,6.6,78266
27723,-666666666.0,-222222222.0,78330
27724,42.8,5.9,78332
27725,23.9,2.1,78336
27726,-666666666.0,-222222222.0,78338
27727,-666666666.0,-222222222.0,78339
27728,32.8,2.5,78340
27729,12.8,13.5,78341
27730,-666666666.0,-222222222.0,78342
27731,41.6,26.4,78343
27732,-666666666.0,-222222222.0,78344
27733,-666666666.0,-222222222.0,78347
27734,-666666666.0,-222222222.0,78349
27735,32.7,10.4,78351
27736,-666666666.0,-222222222.0,78352
27737,-666666666.0,-222222222.0,78353
27738,19.4,5.0,78355
27739,18.4,9.9,78357
27740,41.2,38.4,78358
27741,34.8,6.9,78359
27742,-666666666.0,-222222222.0,78360
27743,27.6,15.4,78361
27744,33.0,7.5,78362
27745,29.2,5.3,78363
27746,23.2,2.4,78368
27747,-666666666.0,-222222222.0,78369
27748,32.0,9.1,78370
27749,-666666666.0,-222222222.0,78371
27750,33.3,19.0,78372
27751,41.2,11.2,78373
27752,32.1,6.8,78374
27753,18.1,5.3,78375
27754,-666666666.0,-222222222.0,78376
27755,36.2,6.2,78377
27756,12.6,0.3,78379
27757,34.1,8.5,78380
27758,31.0,9.6,78382
27759,51.0,-333333333.0,78383
27760,24.6,22.7,78384
27761,-666666666.0,-222222222.0,78385
27762,30.8,4.4,78387
27763,32.6,1.1,78389
27764,23.2,2.5,78390
27765,27.2,13.1,78391
27766,17.8,10.4,78393
27767,31.1,4.7,78401
27768,-666666666.0,-222222222.0,78402
27769,32.0,5.2,78404
27770,42.3,5.9,78405
27771,37.5,2.0,78406
27772,18.8,22.9,78407
27773,37.6,4.3,78408
27774,31.6,4.1,78409
27775,27.8,3.6,78410
27776,37.7,4.8,78411
27777,29.9,2.2,78412
27778,29.9,3.5,78413
27779,27.3,1.6,78414
27780,36.4,2.8,78415
27781,28.4,4.2,78416
27782,37.3,14.5,78417
27783,29.2,2.7,78418
27784,29.7,4.6,78419
27785,33.0,2.5,78501
27786,25.0,4.6,78503
27787,26.3,6.4,78504
27788,26.1,6.2,78516
27789,29.7,2.6,78520
27790,29.4,1.6,78521
27791,28.9,6.0,78526
27792,35.1,51.5,78535
27793,-666666666.0,-222222222.0,78536
27794,34.4,5.1,78537
27795,33.6,12.7,78538
27796,27.5,4.4,78539
27797,-666666666.0,-222222222.0,78540
27798,32.2,8.8,78541
27799,27.9,3.2,78542
27800,39.7,9.8,78543
27801,-666666666.0,-222222222.0,78545
27802,-666666666.0,-222222222.0,78547
27803,51.0,-333333333.0,78548
27804,-666666666.0,-222222222.0,78549
27805,29.5,2.4,78550
27806,23.7,2.2,78552
27807,26.8,7.8,78557
27808,-666666666.0,-222222222.0,78558
27809,32.4,3.4,78559
27810,18.4,1.6,78560
27811,-666666666.0,-222222222.0,78561
27812,30.7,3.6,78562
27813,-666666666.0,-222222222.0,78563
27814,-666666666.0,-222222222.0,78564
27815,-666666666.0,-222222222.0,78565
27816,32.7,2.6,78566
27817,-666666666.0,-222222222.0,78567
27818,51.0,-333333333.0,78569
27819,35.7,6.5,78570
27820,27.9,2.1,78572
27821,26.7,3.5,78573
27822,30.9,4.3,78574
27823,30.3,20.8,78575
27824,33.7,38.9,78576
27825,27.0,2.3,78577
27826,30.8,6.9,78578
27827,48.1,19.1,78579
27828,30.8,11.2,78580
27829,29.5,3.7,78582
27830,43.2,8.4,78583
27831,37.5,7.3,78584
27832,-666666666.0,-222222222.0,78585
27833,32.6,4.1,78586
27834,9.0,-333333333.0,78588
27835,36.5,8.2,78589
27836,-666666666.0,-222222222.0,78590
27837,-666666666.0,-222222222.0,78591
27838,-666666666.0,-222222222.0,78592
27839,30.3,6.2,78593
27840,36.1,22.7,78594
27841,33.3,20.3,78595
27842,30.8,5.8,78596
27843,31.0,28.2,78597
27844,-666666666.0,-222222222.0,78598
27845,28.5,3.1,78599
27846,26.5,3.9,78602
27847,25.1,12.7,78605
27848,18.9,4.6,78606
27849,-666666666.0,-222222222.0,78607
27850,-666666666.0,-222222222.0,78608
27851,13.4,29.9,78609
27852,27.0,3.9,78610
27853,28.0,4.2,78611
27854,26.8,15.7,78612
27855,29.0,1.7,78613
27856,-666666666.0,-222222222.0,78614
27857,22.0,13.7,78615
27858,30.4,16.3,78616
27859,38.0,11.0,78617
27860,51.0,-333333333.0,78618
27861,39.0,18.2,78619
27862,28.0,11.3,78620
27863,21.2,5.2,78621
27864,-666666666.0,-222222222.0,78622
27865,-666666666.0,-222222222.0,78623
27866,30.4,3.8,78624
27867,32.6,2.1,78626
27868,33.7,3.3,78628
27869,27.7,9.8,78629
27870,43.9,2.7,78631
27871,-666666666.0,-222222222.0,78632
27872,34.3,17.3,78633
27873,26.8,6.2,78634
27874,-666666666.0,-222222222.0,78635
27875,48.1,10.7,78636
27876,31.3,7.8,78638
27877,32.5,9.3,78639
27878,34.5,4.1,78640
27879,27.8,2.9,78641
27880,22.5,8.6,78642
27881,35.7,4.6,78643
27882,30.8,7.1,78644
27883,41.6,5.9,78645
27884,29.9,13.5,78648
27885,22.5,15.7,78650
27886,24.7,13.0,78652
27887,36.4,3.0,78653
27888,27.3,4.7,78654
27889,34.5,10.1,78655
27890,29.6,10.2,78656
27891,29.2,9.8,78657
27892,-666666666.0,-222222222.0,78658
27893,51.0,-333333333.0,78659
27894,29.7,2.0,78660
27895,-666666666.0,-222222222.0,78661
27896,-666666666.0,-222222222.0,78662
27897,12.9,12.9,78663
27898,29.8,2.1,78664
27899,29.2,2.3,78665
27900,37.7,2.8,78666
27901,23.5,1.9,78669
27902,51.0,-333333333.0,78670
27903,-666666666.0,-222222222.0,78671
27904,-666666666.0,-222222222.0,78672
27905,-666666666.0,-222222222.0,78674
27906,-666666666.0,-222222222.0,78675
27907,32.7,11.0,78676
27908,-666666666.0,-222222222.0,78677
27909,27.4,3.7,78681
27910,21.9,2.7,78701
27911,29.6,2.5,78702
27912,24.4,3.1,78703
27913,25.8,1.1,78704
27914,51.0,-333333333.0,78705
27915,-666666666.0,-222222222.0,78712
27916,26.4,2.5,78717
27917,51.0,-333333333.0,78719
27918,30.7,4.1,78721
27919,28.8,2.2,78722
27920,28.4,2.7,78723
27921,34.2,3.6,78724
27922,24.5,4.0,78725
27923,34.3,3.5,78726
27924,24.9,1.8,78727
27925,30.7,2.0,78728
27926,28.4,2.0,78729
27927,22.8,2.3,78730
27928,29.9,2.6,78731
27929,43.4,18.9,78732
27930,15.0,18.2,78733
27931,28.1,6.6,78734
27932,24.7,1.8,78735
27933,28.7,3.6,78736
27934,29.1,10.0,78737
27935,34.9,8.7,78738
27936,20.2,2.2,78739
27937,29.8,1.9,78741
27938,51.0,-333333333.0,78742
27939,30.6,2.2,78744
27940,28.4,1.8,78745
27941,28.4,2.6,78746
27942,28.4,4.9,78747
27943,28.4,3.6,78748
27944,29.7,3.5,78749
27945,29.3,3.3,78750
27946,29.2,1.5,78751
27947,30.1,3.6,78752
27948,34.5,2.8,78753
27949,34.4,7.4,78754
27950,28.2,4.4,78756
27951,27.6,2.7,78757
27952,29.5,2.1,78758
27953,27.8,1.5,78759
27954,26.4,3.5,78801
27955,-666666666.0,-222222222.0,78802
27956,28.7,11.1,78827
27957,-666666666.0,-222222222.0,78828
27958,-666666666.0,-222222222.0,78829
27959,22.9,38.3,78830
27960,19.6,13.1,78832
27961,38.4,31.3,78833
27962,27.3,10.8,78834
27963,-666666666.0,-222222222.0,78836
27964,-666666666.0,-222222222.0,78837
27965,-666666666.0,-222222222.0,78838
27966,24.6,5.0,78839
27967,26.4,3.8,78840
27968,-666666666.0,-222222222.0,78841
27969,-666666666.0,-222222222.0,78842
27970,-666666666.0,-222222222.0,78843
27971,51.0,-333333333.0,78850
27972,-666666666.0,-222222222.0,78851
27973,28.3,4.3,78852
27974,-666666666.0,-222222222.0,78860
27975,32.4,4.2,78861
27976,51.0,-333333333.0,78870
27977,-666666666.0,-222222222.0,78871
27978,47.8,27.7,78872
27979,-666666666.0,-222222222.0,78873
27980,-666666666.0,-222222222.0,78877
27981,-666666666.0,-222222222.0,78879
27982,17.7,3.6,78880
27983,28.8,6.4,78881
27984,-666666666.0,-222222222.0,78883
27985,17.4,7.2,78884
27986,-666666666.0,-222222222.0,78885
27987,-666666666.0,-222222222.0,78886
27988,-666666666.0,-222222222.0,78931
27989,51.0,-333333333.0,78932
27990,21.7,13.8,78933
27991,27.5,2.4,78934
27992,-666666666.0,-222222222.0,78935
27993,19.0,9.5,78938
27994,11.5,9.5,78940
27995,17.6,1.8,78941
27996,32.6,13.2,78942
27997,-666666666.0,-222222222.0,78943
27998,51.0,-333333333.0,78944
27999,28.1,10.5,78945
28000,-666666666.0,-222222222.0,78946
28001,31.5,18.8,78947
28002,-666666666.0,-222222222.0,78948
28003,-666666666.0,-222222222.0,78949
28004,21.3,8.4,78950
28005,-666666666.0,-222222222.0,78951
28006,-666666666.0,-222222222.0,78953
28007,51.0,-333333333.0,78954
28008,24.0,8.0,78956
28009,22.6,6.1,78957
28010,27.8,16.6,78959
28011,26.7,4.8,78962
28012,-666666666.0,-222222222.0,78963
28013,37.5,18.1,79001
28014,-666666666.0,-222222222.0,79002
28015,-666666666.0,-222222222.0,79003
28016,15.5,3.4,79005
28017,25.6,6.1,79007
28018,-666666666.0,-222222222.0,79008
28019,12.5,1.8,79009
28020,-666666666.0,-222222222.0,79010
28021,-666666666.0,-222222222.0,79011
28022,-666666666.0,-222222222.0,79012
